~row~,~data~,~completion_date~
~96~,~{"id":"5a4afdd835c9d50001fdd1c0","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"33","gender":"Male","education":"3","problems":"None","comments":"N/A"},"time_in_minutes":1.4038833333333334}~,~2023-01-20 20:47:41~
~98~,~{"id":"5c8974ef34daa70015e92daf","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"english","asses":"No","age":"33","gender":"Male","education":"3","problems":"no","comments":""},"time_in_minutes":0.8456333333333333}~,~2023-02-03 21:02:00~
~99~,~{"id":"56a38b45dbe850000cfd50c3","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"26","gender":"Male","education":"3","problems":"no","comments":""},"time_in_minutes":1.2908666666666666}~,~2023-02-03 21:02:34~
~100~,~{"id":"63d04a5f7878a7b80ffc1a23","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1059,"screenW":1883},"subject_information":{"language":"English","asses":"Yes","age":"30","gender":"Male","education":"3","problems":"no","comments":""},"time_in_minutes":1.9546166666666667}~,~2023-02-03 21:03:08~
~101~,~{"id":"6157d22b9998f96a77f41567","setup":{"condition":"low","side":"right","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Linux","screenH":768,"screenW":1366},"subject_information":{"language":"English","asses":"Confused","age":"54","gender":"Female","education":"4","problems":"no ","comments":"wait what? I thought that was just the thing to make sure you were allowed to continue with the experiment/survey, but that was the experiment? ha ha didnt see that coming. "},"time_in_minutes":1.9180666666666666}~,~2023-02-03 21:03:19~
~102~,~{"id":"6119f072d0cc4321ea520759","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1440,"screenW":2560},"subject_information":{"language":"English","asses":"Yes","age":"33","gender":"Male","education":"3","problems":"No problems or bugs!","comments":""},"time_in_minutes":2.83475}~,~2023-02-03 21:04:12~
~103~,~{"id":"5d4225e01985380018375d83","setup":{"condition":"none","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"english","asses":"Yes","age":"30","gender":"Male","education":"1","problems":"no","comments":""},"time_in_minutes":1.2140166666666667}~,~2023-02-04 20:38:16~
~104~,~{"id":"6108649840bf2b927ef3905c","setup":{"condition":"low","side":"right","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"0"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":800,"screenW":1280},"subject_information":{"language":"Urdu","asses":"Yes","age":"34","gender":"Male","education":"4","problems":" i would have liked to know what a stanchion is. as i had to google it :) ","comments":"None"},"time_in_minutes":2.64105}~,~2023-02-04 20:39:49~
~105~,~{"id":"6119760a9b360e2c17965b9d","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"37","gender":"Male","education":"4","problems":"no","comments":"n/a"},"time_in_minutes":0.6658833333333334}~,~2023-02-04 21:01:13~
~106~,~{"id":"56b4b565b2de2a000d3316ba","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"English","asses":"Yes","age":"33","gender":"Female","education":"1","problems":"None","comments":""},"time_in_minutes":0.9949333333333333}~,~2023-02-04 21:07:37~
